Edad,Sexo,Valor,Data,Tipo
58 años,Mujeres,336572,Absolutos,nacional
59 años,Mujeres,328620,Absolutos,nacional
60 años,Mujeres,329515,Absolutos,nacional
61 años,Mujeres,319916,Absolutos,nacional
62 años,Mujeres,312230,Absolutos,nacional
63 años,Mujeres,304854,Absolutos,nacional
64 años,Mujeres,283877,Absolutos,nacional
65 años,Mujeres,275161,Absolutos,nacional
66 años,Mujeres,262725,Absolutos,nacional
67 años,Mujeres,261469,Absolutos,nacional
68 años,Mujeres,258450,Absolutos,nacional
69 años,Mujeres,242480,Absolutos,nacional
70 años,Mujeres,235717,Absolutos,nacional
71 años,Mujeres,244496,Absolutos,nacional
72 años,Mujeres,253851,Absolutos,nacional
73 años,Mujeres,230589,Absolutos,nacional
74 años,Mujeres,219527,Absolutos,nacional
75 años,Mujeres,227212,Absolutos,nacional
76 años,Mujeres,213406,Absolutos,nacional
77 años,Mujeres,207939,Absolutos,nacional
78 años,Mujeres,176093,Absolutos,nacional
79 años,Mujeres,159986,Absolutos,nacional
80 años,Mujeres,193413,Absolutos,nacional
81 años,Mujeres,126277,Absolutos,nacional
82 años,Mujeres,139031,Absolutos,nacional
83 años,Mujeres,150860,Absolutos,nacional
84 años,Mujeres,159249,Absolutos,nacional
85 años,Mujeres,146195,Absolutos,nacional
86 años,Mujeres,136925,Absolutos,nacional
87 años,Mujeres,129527,Absolutos,nacional
88 años,Mujeres,117881,Absolutos,nacional
89 años,Mujeres,99995,Absolutos,nacional
90 años,Mujeres,89652,Absolutos,nacional
91 años,Mujeres,73395,Absolutos,nacional
92 años,Mujeres,61240,Absolutos,nacional
93 años,Mujeres,47473,Absolutos,nacional
94 años,Mujeres,38466,Absolutos,nacional
95 años,Mujeres,28924,Absolutos,nacional
96 años,Mujeres,21844,Absolutos,nacional
97 años,Mujeres,15611,Absolutos,nacional
98 años,Mujeres,11339,Absolutos,nacional
99 años,Mujeres,7349,Absolutos,nacional
100 y más años,Mujeres,14036,Absolutos,nacional
0 años,Mujeres,36511,Absolutos,entre100001y500000
1 año,Mujeres,41016,Absolutos,entre100001y500000
2 años,Mujeres,43016,Absolutos,entre100001y500000
3 años,Mujeres,46086,Absolutos,entre100001y500000
4 años,Mujeres,48738,Absolutos,entre100001y500000
5 años,Mujeres,50190,Absolutos,entre100001y500000
6 años,Mujeres,50760,Absolutos,entre100001y500000
7 años,Mujeres,50578,Absolutos,entre100001y500000
8 años,Mujeres,53499,Absolutos,entre100001y500000
9 años,Mujeres,54828,Absolutos,entre100001y500000
10 años,Mujeres,56306,Absolutos,entre100001y500000
11 años,Mujeres,57302,Absolutos,entre100001y500000
12 años,Mujeres,59849,Absolutos,entre100001y500000
13 años,Mujeres,57870,Absolutos,entre100001y500000
14 años,Mujeres,57896,Absolutos,entre100001y500000
15 años,Mujeres,56904,Absolutos,entre100001y500000
16 años,Mujeres,56515,Absolutos,entre100001y500000
17 años,Mujeres,55841,Absolutos,entre100001y500000
18 años,Mujeres,54563,Absolutos,entre100001y500000
19 años,Mujeres,54649,Absolutos,entre100001y500000
20 años,Mujeres,55448,Absolutos,entre100001y500000
21 años,Mujeres,54991,Absolutos,entre100001y500000
22 años,Mujeres,53814,Absolutos,entre100001y500000
23 años,Mujeres,55504,Absolutos,entre100001y500000
24 años,Mujeres,55957,Absolutos,entre100001y500000
25 años,Mujeres,56169,Absolutos,entre100001y500000
26 años,Mujeres,57163,Absolutos,entre100001y500000
27 años,Mujeres,59785,Absolutos,entre100001y500000
28 años,Mujeres,61298,Absolutos,entre100001y500000
29 años,Mujeres,61082,Absolutos,entre100001y500000
30 años,Mujeres,62252,Absolutos,entre100001y500000
31 años,Mujeres,63998,Absolutos,entre100001y500000
32 años,Mujeres,65660,Absolutos,entre100001y500000
33 años,Mujeres,67235,Absolutos,entre100001y500000
34 años,Mujeres,68851,Absolutos,entre100001y500000
35 años,Mujeres,71311,Absolutos,entre100001y500000
36 años,Mujeres,74338,Absolutos,entre100001y500000
37 años,Mujeres,77058,Absolutos,entre100001y500000
38 años,Mujeres,81456,Absolutos,entre100001y500000
39 años,Mujeres,84252,Absolutos,entre100001y500000
40 años,Mujeres,88883,Absolutos,entre100001y500000
41 años,Mujeres,90932,Absolutos,entre100001y500000
42 años,Mujeres,94903,Absolutos,entre100001y500000
43 años,Mujeres,95772,Absolutos,entre100001y500000
44 años,Mujeres,97747,Absolutos,entre100001y500000
45 años,Mujeres,97016,Absolutos,entre100001y500000
46 años,Mujeres,96272,Absolutos,entre100001y500000
47 años,Mujeres,93151,Absolutos,entre100001y500000
48 años,Mujeres,93248,Absolutos,entre100001y500000
49 años,Mujeres,91863,Absolutos,entre100001y500000
50 años,Mujeres,90383,Absolutos,entre100001y500000
51 años,Mujeres,89048,Absolutos,entre100001y500000
52 años,Mujeres,87922,Absolutos,entre100001y500000
53 años,Mujeres,88685,Absolutos,entre100001y500000
54 años,Mujeres,86550,Absolutos,entre100001y500000
55 años,Mujeres,86847,Absolutos,entre100001y500000
56 años,Mujeres,87409,Absolutos,entre100001y500000
57 años,Mujeres,83260,Absolutos,entre100001y500000
58 años,Mujeres,80830,Absolutos,entre100001y500000
59 años,Mujeres,79028,Absolutos,entre100001y500000
60 años,Mujeres,79993,Absolutos,entre100001y500000
61 años,Mujeres,78101,Absolutos,entre100001y500000
62 años,Mujeres,76960,Absolutos,entre100001y500000
63 años,Mujeres,76027,Absolutos,entre100001y500000
64 años,Mujeres,71691,Absolutos,entre100001y500000
65 años,Mujeres,70265,Absolutos,entre100001y500000
66 años,Mujeres,67312,Absolutos,entre100001y500000
67 años,Mujeres,67580,Absolutos,entre100001y500000
68 años,Mujeres,66310,Absolutos,entre100001y500000
69 años,Mujeres,63008,Absolutos,entre100001y500000
70 años,Mujeres,60949,Absolutos,entre100001y500000
71 años,Mujeres,63505,Absolutos,entre100001y500000
72 años,Mujeres,65604,Absolutos,entre100001y500000
73 años,Mujeres,59487,Absolutos,entre100001y500000
74 años,Mujeres,56542,Absolutos,entre100001y500000
75 años,Mujeres,58464,Absolutos,entre100001y500000
76 años,Mujeres,53983,Absolutos,entre100001y500000
77 años,Mujeres,51648,Absolutos,entre100001y500000
78 años,Mujeres,43018,Absolutos,entre100001y500000
79 años,Mujeres,39028,Absolutos,entre100001y500000
80 años,Mujeres,45442,Absolutos,entre100001y500000
81 años,Mujeres,30970,Absolutos,entre100001y500000
82 años,Mujeres,33528,Absolutos,entre100001y500000
83 años,Mujeres,34966,Absolutos,entre100001y500000
84 años,Mujeres,37066,Absolutos,entre100001y500000
85 años,Mujeres,33473,Absolutos,entre100001y500000
86 años,Mujeres,31325,Absolutos,entre100001y500000
87 años,Mujeres,29511,Absolutos,entre100001y500000
88 años,Mujeres,27255,Absolutos,entre100001y500000
89 años,Mujeres,22596,Absolutos,entre100001y500000
90 años,Mujeres,20160,Absolutos,entre100001y500000
91 años,Mujeres,16589,Absolutos,entre100001y500000
92 años,Mujeres,14023,Absolutos,entre100001y500000
93 años,Mujeres,10854,Absolutos,entre100001y500000
94 años,Mujeres,8791,Absolutos,entre100001y500000
95 años,Mujeres,6704,Absolutos,entre100001y500000
96 años,Mujeres,5130,Absolutos,entre100001y500000
97 años,Mujeres,3577,Absolutos,entre100001y500000
98 años,Mujeres,2686,Absolutos,entre100001y500000
99 años,Mujeres,1678,Absolutos,entre100001y500000
100 y más años,Mujeres,3185,Absolutos,entre100001y500000
0 años,Mujeres,16548,Absolutos,entre10001y20000
1 año,Mujeres,18080,Absolutos,entre10001y20000
2 años,Mujeres,19491,Absolutos,entre10001y20000
3 años,Mujeres,20917,Absolutos,entre10001y20000
4 años,Mujeres,22575,Absolutos,entre10001y20000
5 años,Mujeres,23072,Absolutos,entre10001y20000
6 años,Mujeres,23206,Absolutos,entre10001y20000
7 años,Mujeres,23410,Absolutos,entre10001y20000
8 años,Mujeres,24954,Absolutos,entre10001y20000
9 años,Mujeres,25716,Absolutos,entre10001y20000
10 años,Mujeres,26456,Absolutos,entre10001y20000
11 años,Mujeres,26527,Absolutos,entre10001y20000
12 años,Mujeres,28238,Absolutos,entre10001y20000
13 años,Mujeres,27266,Absolutos,entre10001y20000
14 años,Mujeres,27020,Absolutos,entre10001y20000
15 años,Mujeres,26478,Absolutos,entre10001y20000
16 años,Mujeres,26107,Absolutos,entre10001y20000
17 años,Mujeres,25408,Absolutos,entre10001y20000
18 años,Mujeres,24468,Absolutos,entre10001y20000
19 años,Mujeres,24568,Absolutos,entre10001y20000
20 años,Mujeres,24598,Absolutos,entre10001y20000
21 años,Mujeres,24197,Absolutos,entre10001y20000
22 años,Mujeres,23560,Absolutos,entre10001y20000
23 años,Mujeres,23802,Absolutos,entre10001y20000
24 años,Mujeres,23460,Absolutos,entre10001y20000
25 años,Mujeres,23411,Absolutos,entre10001y20000
26 años,Mujeres,23815,Absolutos,entre10001y20000
27 años,Mujeres,24661,Absolutos,entre10001y20000
28 años,Mujeres,25550,Absolutos,entre10001y20000
29 años,Mujeres,25317,Absolutos,entre10001y20000
30 años,Mujeres,26054,Absolutos,entre10001y20000
31 años,Mujeres,26641,Absolutos,entre10001y20000
32 años,Mujeres,27559,Absolutos,entre10001y20000
33 años,Mujeres,28095,Absolutos,entre10001y20000
34 años,Mujeres,28979,Absolutos,entre10001y20000
35 años,Mujeres,30153,Absolutos,entre10001y20000
36 años,Mujeres,31499,Absolutos,entre10001y20000
37 años,Mujeres,32727,Absolutos,entre10001y20000
38 años,Mujeres,34372,Absolutos,entre10001y20000
39 años,Mujeres,36566,Absolutos,entre10001y20000
40 años,Mujeres,38398,Absolutos,entre10001y20000
41 años,Mujeres,39958,Absolutos,entre10001y20000
42 años,Mujeres,41495,Absolutos,entre10001y20000
43 años,Mujeres,41786,Absolutos,entre10001y20000
44 años,Mujeres,42464,Absolutos,entre10001y20000
45 años,Mujeres,41995,Absolutos,entre10001y20000
46 años,Mujeres,41932,Absolutos,entre10001y20000
47 años,Mujeres,40407,Absolutos,entre10001y20000
48 años,Mujeres,40482,Absolutos,entre10001y20000
49 años,Mujeres,39457,Absolutos,entre10001y20000
50 años,Mujeres,39163,Absolutos,entre10001y20000
51 años,Mujeres,38811,Absolutos,entre10001y20000
52 años,Mujeres,38590,Absolutos,entre10001y20000
53 años,Mujeres,38508,Absolutos,entre10001y20000
54 años,Mujeres,37423,Absolutos,entre10001y20000
55 años,Mujeres,36754,Absolutos,entre10001y20000
56 años,Mujeres,37578,Absolutos,entre10001y20000
57 años,Mujeres,35210,Absolutos,entre10001y20000
58 años,Mujeres,34306,Absolutos,entre10001y20000
59 años,Mujeres,33300,Absolutos,entre10001y20000
60 años,Mujeres,33179,Absolutos,entre10001y20000
61 años,Mujeres,32464,Absolutos,entre10001y20000
62 años,Mujeres,31362,Absolutos,entre10001y20000
63 años,Mujeres,29962,Absolutos,entre10001y20000
64 años,Mujeres,27884,Absolutos,entre10001y20000
65 años,Mujeres,27074,Absolutos,entre10001y20000
66 años,Mujeres,25663,Absolutos,entre10001y20000
67 años,Mujeres,25657,Absolutos,entre10001y20000
68 años,Mujeres,25091,Absolutos,entre10001y20000
69 años,Mujeres,23557,Absolutos,entre10001y20000
70 años,Mujeres,22867,Absolutos,entre10001y20000
71 años,Mujeres,23627,Absolutos,entre10001y20000
72 años,Mujeres,24440,Absolutos,entre10001y20000
73 años,Mujeres,22251,Absolutos,entre10001y20000
74 años,Mujeres,20930,Absolutos,entre10001y20000
75 años,Mujeres,21762,Absolutos,entre10001y20000
76 años,Mujeres,20285,Absolutos,entre10001y20000
77 años,Mujeres,19748,Absolutos,entre10001y20000
78 años,Mujeres,16703,Absolutos,entre10001y20000
79 años,Mujeres,14982,Absolutos,entre10001y20000
80 años,Mujeres,18339,Absolutos,entre10001y20000
81 años,Mujeres,12048,Absolutos,entre10001y20000
82 años,Mujeres,12968,Absolutos,entre10001y20000
83 años,Mujeres,14236,Absolutos,entre10001y20000
84 años,Mujeres,14958,Absolutos,entre10001y20000
85 años,Mujeres,13699,Absolutos,entre10001y20000
86 años,Mujeres,12992,Absolutos,entre10001y20000
87 años,Mujeres,12211,Absolutos,entre10001y20000
88 años,Mujeres,11002,Absolutos,entre10001y20000
89 años,Mujeres,9205,Absolutos,entre10001y20000
90 años,Mujeres,8327,Absolutos,entre10001y20000
91 años,Mujeres,6653,Absolutos,entre10001y20000
92 años,Mujeres,5590,Absolutos,entre10001y20000
93 años,Mujeres,4398,Absolutos,entre10001y20000
94 años,Mujeres,3456,Absolutos,entre10001y20000
95 años,Mujeres,2579,Absolutos,entre10001y20000
96 años,Mujeres,1910,Absolutos,entre10001y20000
97 años,Mujeres,1367,Absolutos,entre10001y20000
98 años,Mujeres,940,Absolutos,entre10001y20000
99 años,Mujeres,618,Absolutos,entre10001y20000
100 y más años,Mujeres,1133,Absolutos,entre10001y20000
0 años,Mujeres,27062,Absolutos,entre20001y50000
1 año,Mujeres,30631,Absolutos,entre20001y50000
2 años,Mujeres,32101,Absolutos,entre20001y50000
3 años,Mujeres,34686,Absolutos,entre20001y50000
4 años,Mujeres,36829,Absolutos,entre20001y50000
5 años,Mujeres,37960,Absolutos,entre20001y50000
6 años,Mujeres,38424,Absolutos,entre20001y50000
7 años,Mujeres,38260,Absolutos,entre20001y50000
8 años,Mujeres,40095,Absolutos,entre20001y50000
9 años,Mujeres,41634,Absolutos,entre20001y50000
10 años,Mujeres,43077,Absolutos,entre20001y50000
11 años,Mujeres,43625,Absolutos,entre20001y50000
12 años,Mujeres,46033,Absolutos,entre20001y50000
13 años,Mujeres,44157,Absolutos,entre20001y50000
14 años,Mujeres,44092,Absolutos,entre20001y50000
15 años,Mujeres,43069,Absolutos,entre20001y50000
16 años,Mujeres,42163,Absolutos,entre20001y50000
17 años,Mujeres,41934,Absolutos,entre20001y50000
18 años,Mujeres,39826,Absolutos,entre20001y50000
19 años,Mujeres,40298,Absolutos,entre20001y50000
20 años,Mujeres,40107,Absolutos,entre20001y50000
21 años,Mujeres,40159,Absolutos,entre20001y50000
22 años,Mujeres,38635,Absolutos,entre20001y50000
23 años,Mujeres,39080,Absolutos,entre20001y50000
24 años,Mujeres,38590,Absolutos,entre20001y50000
25 años,Mujeres,39132,Absolutos,entre20001y50000
26 años,Mujeres,39444,Absolutos,entre20001y50000
27 años,Mujeres,40289,Absolutos,entre20001y50000
28 años,Mujeres,42133,Absolutos,entre20001y50000
29 años,Mujeres,42121,Absolutos,entre20001y50000
30 años,Mujeres,43296,Absolutos,entre20001y50000
31 años,Mujeres,44397,Absolutos,entre20001y50000
32 años,Mujeres,45867,Absolutos,entre20001y50000
33 años,Mujeres,46818,Absolutos,entre20001y50000
34 años,Mujeres,48605,Absolutos,entre20001y50000
35 años,Mujeres,50392,Absolutos,entre20001y50000
36 años,Mujeres,52332,Absolutos,entre20001y50000
37 años,Mujeres,54503,Absolutos,entre20001y50000
38 años,Mujeres,57992,Absolutos,entre20001y50000
39 años,Mujeres,60602,Absolutos,entre20001y50000
40 años,Mujeres,64106,Absolutos,entre20001y50000
41 años,Mujeres,65550,Absolutos,entre20001y50000
42 años,Mujeres,68274,Absolutos,entre20001y50000
43 años,Mujeres,68812,Absolutos,entre20001y50000
44 años,Mujeres,69937,Absolutos,entre20001y50000
45 años,Mujeres,69009,Absolutos,entre20001y50000
46 años,Mujeres,68606,Absolutos,entre20001y50000
47 años,Mujeres,66708,Absolutos,entre20001y50000
48 años,Mujeres,66041,Absolutos,entre20001y50000
49 años,Mujeres,64560,Absolutos,entre20001y50000
50 años,Mujeres,63815,Absolutos,entre20001y50000
51 años,Mujeres,62898,Absolutos,entre20001y50000
52 años,Mujeres,62059,Absolutos,entre20001y50000
53 años,Mujeres,62647,Absolutos,entre20001y50000
54 años,Mujeres,59789,Absolutos,entre20001y50000
55 años,Mujeres,59302,Absolutos,entre20001y50000
56 años,Mujeres,59476,Absolutos,entre20001y50000
57 años,Mujeres,55890,Absolutos,entre20001y50000
58 años,Mujeres,53590,Absolutos,entre20001y50000
59 años,Mujeres,52377,Absolutos,entre20001y50000
60 años,Mujeres,52229,Absolutos,entre20001y50000
61 años,Mujeres,50667,Absolutos,entre20001y50000
62 años,Mujeres,49371,Absolutos,entre20001y50000
63 años,Mujeres,47914,Absolutos,entre20001y50000
64 años,Mujeres,44154,Absolutos,entre20001y50000
65 años,Mujeres,42405,Absolutos,entre20001y50000
66 años,Mujeres,40604,Absolutos,entre20001y50000
67 años,Mujeres,40048,Absolutos,entre20001y50000
68 años,Mujeres,39399,Absolutos,entre20001y50000
69 años,Mujeres,36687,Absolutos,entre20001y50000
70 años,Mujeres,35470,Absolutos,entre20001y50000
71 años,Mujeres,36446,Absolutos,entre20001y50000
72 años,Mujeres,37891,Absolutos,entre20001y50000
73 años,Mujeres,33919,Absolutos,entre20001y50000
74 años,Mujeres,32036,Absolutos,entre20001y50000
75 años,Mujeres,32944,Absolutos,entre20001y50000
76 años,Mujeres,30533,Absolutos,entre20001y50000
77 años,Mujeres,29770,Absolutos,entre20001y50000
78 años,Mujeres,25136,Absolutos,entre20001y50000
79 años,Mujeres,22476,Absolutos,entre20001y50000
80 años,Mujeres,27374,Absolutos,entre20001y50000
81 años,Mujeres,17677,Absolutos,entre20001y50000
82 años,Mujeres,19470,Absolutos,entre20001y50000
83 años,Mujeres,21121,Absolutos,entre20001y50000
84 años,Mujeres,21441,Absolutos,entre20001y50000
85 años,Mujeres,19605,Absolutos,entre20001y50000
86 años,Mujeres,18471,Absolutos,entre20001y50000
87 años,Mujeres,16978,Absolutos,entre20001y50000
88 años,Mujeres,15498,Absolutos,entre20001y50000
89 años,Mujeres,12879,Absolutos,entre20001y50000
90 años,Mujeres,11505,Absolutos,entre20001y50000
91 años,Mujeres,9345,Absolutos,entre20001y50000
92 años,Mujeres,7467,Absolutos,entre20001y50000
93 años,Mujeres,5737,Absolutos,entre20001y50000
94 años,Mujeres,4639,Absolutos,entre20001y50000
95 años,Mujeres,3458,Absolutos,entre20001y50000
96 años,Mujeres,2509,Absolutos,entre20001y50000
97 años,Mujeres,1827,Absolutos,entre20001y50000
98 años,Mujeres,1287,Absolutos,entre20001y50000
99 años,Mujeres,808,Absolutos,entre20001y50000
100 y más años,Mujeres,1555,Absolutos,entre20001y50000
0 años,Mujeres,9423,Absolutos,entre2001y5000
1 año,Mujeres,10322,Absolutos,entre2001y5000
2 años,Mujeres,10931,Absolutos,entre2001y5000
3 años,Mujeres,12061,Absolutos,entre2001y5000
4 años,Mujeres,12383,Absolutos,entre2001y5000
5 años,Mujeres,12919,Absolutos,entre2001y5000
6 años,Mujeres,12870,Absolutos,entre2001y5000
7 años,Mujeres,12809,Absolutos,entre2001y5000
8 años,Mujeres,13860,Absolutos,entre2001y5000
9 años,Mujeres,14205,Absolutos,entre2001y5000
10 años,Mujeres,14433,Absolutos,entre2001y5000
11 años,Mujeres,14816,Absolutos,entre2001y5000
12 años,Mujeres,15508,Absolutos,entre2001y5000
13 años,Mujeres,14950,Absolutos,entre2001y5000
14 años,Mujeres,14700,Absolutos,entre2001y5000
15 años,Mujeres,14606,Absolutos,entre2001y5000
16 años,Mujeres,14299,Absolutos,entre2001y5000
17 años,Mujeres,14055,Absolutos,entre2001y5000
18 años,Mujeres,13803,Absolutos,entre2001y5000
19 años,Mujeres,14019,Absolutos,entre2001y5000
20 años,Mujeres,14201,Absolutos,entre2001y5000
21 años,Mujeres,13984,Absolutos,entre2001y5000
22 años,Mujeres,13560,Absolutos,entre2001y5000
23 años,Mujeres,13770,Absolutos,entre2001y5000
24 años,Mujeres,13822,Absolutos,entre2001y5000
25 años,Mujeres,14004,Absolutos,entre2001y5000
26 años,Mujeres,14015,Absolutos,entre2001y5000
27 años,Mujeres,14396,Absolutos,entre2001y5000
28 años,Mujeres,14943,Absolutos,entre2001y5000
29 años,Mujeres,15065,Absolutos,entre2001y5000
30 años,Mujeres,15564,Absolutos,entre2001y5000
31 años,Mujeres,15705,Absolutos,entre2001y5000
32 años,Mujeres,16165,Absolutos,entre2001y5000
33 años,Mujeres,16376,Absolutos,entre2001y5000
34 años,Mujeres,16986,Absolutos,entre2001y5000
35 años,Mujeres,17387,Absolutos,entre2001y5000
36 años,Mujeres,17940,Absolutos,entre2001y5000
37 años,Mujeres,18608,Absolutos,entre2001y5000
38 años,Mujeres,19665,Absolutos,entre2001y5000
39 años,Mujeres,20682,Absolutos,entre2001y5000
40 años,Mujeres,21614,Absolutos,entre2001y5000
41 años,Mujeres,22407,Absolutos,entre2001y5000
42 años,Mujeres,22851,Absolutos,entre2001y5000
43 años,Mujeres,23010,Absolutos,entre2001y5000
44 años,Mujeres,23614,Absolutos,entre2001y5000
45 años,Mujeres,23514,Absolutos,entre2001y5000
46 años,Mujeres,23015,Absolutos,entre2001y5000
47 años,Mujeres,22672,Absolutos,entre2001y5000
48 años,Mujeres,22736,Absolutos,entre2001y5000
49 años,Mujeres,22611,Absolutos,entre2001y5000
50 años,Mujeres,22464,Absolutos,entre2001y5000
51 años,Mujeres,22952,Absolutos,entre2001y5000
52 años,Mujeres,22685,Absolutos,entre2001y5000
53 años,Mujeres,23044,Absolutos,entre2001y5000
54 años,Mujeres,22468,Absolutos,entre2001y5000
55 años,Mujeres,22309,Absolutos,entre2001y5000
56 años,Mujeres,22944,Absolutos,entre2001y5000
57 años,Mujeres,21704,Absolutos,entre2001y5000
58 años,Mujeres,21480,Absolutos,entre2001y5000
59 años,Mujeres,20893,Absolutos,entre2001y5000
60 años,Mujeres,20982,Absolutos,entre2001y5000
61 años,Mujeres,19991,Absolutos,entre2001y5000
62 años,Mujeres,19545,Absolutos,entre2001y5000
63 años,Mujeres,18585,Absolutos,entre2001y5000
64 años,Mujeres,17486,Absolutos,entre2001y5000
65 años,Mujeres,16634,Absolutos,entre2001y5000
66 años,Mujeres,15967,Absolutos,entre2001y5000
67 años,Mujeres,16194,Absolutos,entre2001y5000
68 años,Mujeres,16073,Absolutos,entre2001y5000
69 años,Mujeres,14702,Absolutos,entre2001y5000
70 años,Mujeres,14360,Absolutos,entre2001y5000
71 años,Mujeres,14933,Absolutos,entre2001y5000
72 años,Mujeres,15885,Absolutos,entre2001y5000
73 años,Mujeres,14557,Absolutos,entre2001y5000
74 años,Mujeres,13808,Absolutos,entre2001y5000
75 años,Mujeres,14496,Absolutos,entre2001y5000
76 años,Mujeres,13810,Absolutos,entre2001y5000
77 años,Mujeres,13768,Absolutos,entre2001y5000
78 años,Mujeres,12084,Absolutos,entre2001y5000
79 años,Mujeres,11060,Absolutos,entre2001y5000
80 años,Mujeres,13646,Absolutos,entre2001y5000
81 años,Mujeres,8495,Absolutos,entre2001y5000
82 años,Mujeres,9741,Absolutos,entre2001y5000
83 años,Mujeres,10911,Absolutos,entre2001y5000
84 años,Mujeres,12021,Absolutos,entre2001y5000
85 años,Mujeres,11147,Absolutos,entre2001y5000
86 años,Mujeres,10328,Absolutos,entre2001y5000
87 años,Mujeres,9935,Absolutos,entre2001y5000
88 años,Mujeres,8955,Absolutos,entre2001y5000
89 años,Mujeres,7725,Absolutos,entre2001y5000
90 años,Mujeres,6831,Absolutos,entre2001y5000
91 años,Mujeres,5574,Absolutos,entre2001y5000
92 años,Mujeres,4624,Absolutos,entre2001y5000
93 años,Mujeres,3621,Absolutos,entre2001y5000
94 años,Mujeres,2876,Absolutos,entre2001y5000
95 años,Mujeres,2094,Absolutos,entre2001y5000
96 años,Mujeres,1698,Absolutos,entre2001y5000
97 años,Mujeres,1156,Absolutos,entre2001y5000
98 años,Mujeres,875,Absolutos,entre2001y5000
99 años,Mujeres,528,Absolutos,entre2001y5000
100 y más años,Mujeres,1041,Absolutos,entre2001y5000
0 años,Mujeres,21554,Absolutos,entre50001y100000
1 año,Mujeres,24042,Absolutos,entre50001y100000
2 años,Mujeres,25531,Absolutos,entre50001y100000
3 años,Mujeres,27681,Absolutos,entre50001y100000
4 años,Mujeres,29232,Absolutos,entre50001y100000
5 años,Mujeres,29918,Absolutos,entre50001y100000
6 años,Mujeres,31088,Absolutos,entre50001y100000
7 años,Mujeres,30624,Absolutos,entre50001y100000
8 años,Mujeres,32540,Absolutos,entre50001y100000
9 años,Mujeres,33117,Absolutos,entre50001y100000
10 años,Mujeres,33890,Absolutos,entre50001y100000
11 años,Mujeres,34592,Absolutos,entre50001y100000
12 años,Mujeres,35959,Absolutos,entre50001y100000
13 años,Mujeres,35221,Absolutos,entre50001y100000
14 años,Mujeres,34824,Absolutos,entre50001y100000
15 años,Mujeres,33679,Absolutos,entre50001y100000
16 años,Mujeres,33495,Absolutos,entre50001y100000
17 años,Mujeres,33214,Absolutos,entre50001y100000
18 años,Mujeres,31924,Absolutos,entre50001y100000
19 años,Mujeres,31855,Absolutos,entre50001y100000
20 años,Mujeres,31971,Absolutos,entre50001y100000
21 años,Mujeres,31587,Absolutos,entre50001y100000
22 años,Mujeres,30520,Absolutos,entre50001y100000
23 años,Mujeres,31586,Absolutos,entre50001y100000
24 años,Mujeres,31247,Absolutos,entre50001y100000
25 años,Mujeres,31138,Absolutos,entre50001y100000
26 años,Mujeres,31308,Absolutos,entre50001y100000
27 años,Mujeres,32679,Absolutos,entre50001y100000
28 años,Mujeres,33836,Absolutos,entre50001y100000
29 años,Mujeres,33557,Absolutos,entre50001y100000
30 años,Mujeres,34584,Absolutos,entre50001y100000
31 años,Mujeres,35388,Absolutos,entre50001y100000
32 años,Mujeres,36218,Absolutos,entre50001y100000
33 años,Mujeres,37122,Absolutos,entre50001y100000
34 años,Mujeres,38646,Absolutos,entre50001y100000
35 años,Mujeres,40303,Absolutos,entre50001y100000
36 años,Mujeres,42093,Absolutos,entre50001y100000
37 años,Mujeres,43630,Absolutos,entre50001y100000
38 años,Mujeres,46186,Absolutos,entre50001y100000
39 años,Mujeres,47676,Absolutos,entre50001y100000
40 años,Mujeres,49935,Absolutos,entre50001y100000
41 años,Mujeres,51787,Absolutos,entre50001y100000
42 años,Mujeres,53811,Absolutos,entre50001y100000
43 años,Mujeres,54266,Absolutos,entre50001y100000
44 años,Mujeres,55244,Absolutos,entre50001y100000
45 años,Mujeres,54420,Absolutos,entre50001y100000
46 años,Mujeres,54002,Absolutos,entre50001y100000
47 años,Mujeres,52421,Absolutos,entre50001y100000
48 años,Mujeres,52254,Absolutos,entre50001y100000
49 años,Mujeres,51162,Absolutos,entre50001y100000
50 años,Mujeres,50474,Absolutos,entre50001y100000
51 años,Mujeres,49345,Absolutos,entre50001y100000
52 años,Mujeres,49028,Absolutos,entre50001y100000
53 años,Mujeres,49441,Absolutos,entre50001y100000
54 años,Mujeres,47658,Absolutos,entre50001y100000
55 años,Mujeres,46806,Absolutos,entre50001y100000
56 años,Mujeres,47554,Absolutos,entre50001y100000
57 años,Mujeres,45404,Absolutos,entre50001y100000
58 años,Mujeres,43620,Absolutos,entre50001y100000
59 años,Mujeres,42497,Absolutos,entre50001y100000
60 años,Mujeres,42534,Absolutos,entre50001y100000
61 años,Mujeres,41416,Absolutos,entre50001y100000
62 años,Mujeres,40467,Absolutos,entre50001y100000
63 años,Mujeres,39627,Absolutos,entre50001y100000
64 años,Mujeres,36543,Absolutos,entre50001y100000
65 años,Mujeres,35368,Absolutos,entre50001y100000
66 años,Mujeres,33652,Absolutos,entre50001y100000
67 años,Mujeres,33293,Absolutos,entre50001y100000
68 años,Mujeres,33069,Absolutos,entre50001y100000
69 años,Mujeres,30498,Absolutos,entre50001y100000
70 años,Mujeres,29419,Absolutos,entre50001y100000
71 años,Mujeres,29999,Absolutos,entre50001y100000
72 años,Mujeres,30945,Absolutos,entre50001y100000
73 años,Mujeres,27691,Absolutos,entre50001y100000
74 años,Mujeres,26148,Absolutos,entre50001y100000
75 años,Mujeres,26341,Absolutos,entre50001y100000
